id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LOC100129697	4	0.0028452	0.01008	0.786568	232	4	-0.86127	0.99715	0.99716	1.0	19012	0	-0.86127
PRF1	4	0.0028524	0.0101	0.786568	233	4	-1.1933	0.99715	0.99715	1.0	19011	0	-1.1933
TG	4	0.0028526	0.010101	0.786568	234	2	-0.60368	0.85164	0.85151	1.0	16031	0	-0.60368
POLR3D	4	0.002863	0.010145	0.786568	235	2	-0.93359	0.028226	0.069598	0.816859	1583	1	-0.93359
PRSS50	4	0.0028748	0.01018	0.786568	236	3	-1.5265	0.98679	0.98674	1.0	18795	0	-1.5265
GLMN	4	0.0029325	0.01038	0.792337	237	1	0.23555	0.34728	0.40906	1.0	7527	1	0.23555
RFX5	4	0.0029325	0.01038	0.792337	238	3	-0.77319	0.4387	0.47078	1.0	8688	1	-0.77319
COA5	2	0.0029649	0.0058032	0.704486	239	2	-1.9026	0.99704	0.99699	1.0	19009	0	-1.9026
ACTL8	4	0.0029735	0.010522	0.798424	240	4	-1.2081	0.99703	0.99705	1.0	19008	0	-1.2081
PLA2G2C	4	0.0029795	0.010543	0.798424	241	2	-1.1782	0.62871	0.62873	1.0	11604	1	-1.1782
ZNF143	4	0.0029945	0.010599	0.799456	242	3	-1.5592	0.98872	0.98872	1.0	18838	0	-1.5592
NLRC4	4	0.0030124	0.01066	0.800917	243	2	-0.41059	0.90746	0.90746	1.0	17127	0	-0.41059
LYRM4	2	0.0030135	0.0058934	0.704486	244	2	-2.8592	0.98594	0.98599	1.0	18780	0	-2.8592
SDHC	2	0.0030135	0.0058934	0.704486	245	1	-1.5562	0.79598	0.79546	1.0	14967	0	-1.5562
TUBGCP6	3	0.0030194	0.0084076	0.761167	246	2	-1.1487	0.24557	0.29098	1.0	6262	1	-1.1487
IQCE	4	0.0030307	0.010713	0.800917	247	4	-0.99024	0.99697	0.997	1.0	19007	0	-0.99024
DMXL1	4	0.0030404	0.010744	0.800917	248	3	-1.6676	0.9697	0.96975	1.0	18428	0	-1.6676
GINS1	4	0.0030656	0.010825	0.803849	249	1	-0.61478	0.11291	0.19204	0.980562	3639	2	-0.61478
FLII	4	0.0030877	0.010905	0.806643	250	2	-0.35363	0.044088	0.09966	0.88232	2074	2	-0.35363
BCAS2	4	0.0031455	0.011115	0.815861	251	3	-1.1435	0.95119	0.95125	1.0	18040	0	-1.1435
FOXD4	4	0.0031575	0.011164	0.816301	252	3	-1.4845	0.91968	0.91978	1.0	17392	0	-1.4845
PRDM16	4	0.0031712	0.011219	0.817153	253	3	-1.3714	0.8577	0.85761	1.0	16144	0	-1.3714
MOGS	4	0.0032282	0.011405	0.824464	254	3	-1.4902	0.69836	0.69817	1.0	13026	0	-1.4902
METTL5	4	0.003252	0.011493	0.824555	255	1	0.49922	0.50414	0.5198	1.0	9389	1	0.49922
PCDHA6	4	0.003252	0.011493	0.824555	256	3	-0.861	0.98779	0.98778	1.0	18817	0	-0.861
RAB31	4	0.0032706	0.011562	0.826436	257	4	-1.4314	0.98958	0.98955	1.0	18848	0	-1.4314
HAUS5	4	0.0033319	0.011758	0.832237	258	1	0.54199	0.012585	0.033564	0.623941	963	3	0.54199
SNAI2	4	0.0033616	0.011863	0.832237	259	4	-1.0033	0.99664	0.99668	1.0	19006	0	-1.0033
RHBDF2	4	0.0033639	0.011867	0.832237	260	3	-1.4154	0.95303	0.95309	1.0	18079	0	-1.4154
EFCAB9	4	0.0033717	0.01189	0.832237	261	4	-0.77799	0.99663	0.99667	1.0	19005	0	-0.77799
OR2L8	4	0.0033762	0.011906	0.832237	262	4	-0.95425	0.99662	0.99666	1.0	19004	0	-0.95425
OR5B21	4	0.0033932	0.011961	0.832237	263	3	-1.3808	0.93853	0.93858	1.0	17782	0	-1.3808
TSEN34	4	0.0034117	0.012025	0.832237	264	4	-1.2267	0.99171	0.99173	1.0	18898	0	-1.2267
HOXA2	4	0.003426	0.01208	0.832237	265	3	-1.3228	0.41509	0.45428	1.0	8444	1	-1.3228
AKR1C2	4	0.0034262	0.01208	0.832237	266	4	-1.0311	0.99657	0.99661	1.0	19003	0	-1.0311
CNOT8	4	0.0034436	0.012138	0.833232	267	4	-1.3975	0.99656	0.9966	1.0	19002	0	-1.3975
IL2RG	4	0.0034859	0.012284	0.836634	268	4	-1.0818	0.99651	0.99655	1.0	19000	0	-1.0818
PCGF1	4	0.003513	0.012377	0.836634	269	2	-1.1171	0.71383	0.71348	1.0	13323	0	-1.1171
PDCL3	4	0.0035182	0.012395	0.836634	270	3	-1.0322	0.50741	0.52237	1.0	9443	1	-1.0322
PTAR1	4	0.0035182	0.012395	0.836634	271	2	-0.24136	0.32715	0.3963	1.0	7276	1	-0.24136
CDC42	4	0.0035223	0.012407	0.836634	272	2	-0.28537	0.10022	0.17509	0.965714	3388	2	-0.28537
PPRC1	2	0.0035597	0.0069378	0.73967	273	1	-1.121	0.50164	0.50189	1.0	9349	0	-1.121
DDX49	2	0.0035597	0.0069378	0.73967	274	1	-2.5454	0.2819	0.28708	1.0	6707	1	-2.5454
TSNAXIP1	4	0.0035713	0.012564	0.841324	275	4	-1.1649	0.99643	0.99646	1.0	18999	0	-1.1649
RFPL3	4	0.0035981	0.012653	0.842792	276	1	0.3713	0.20202	0.30866	1.0	5608	2	0.3713
IRS4	4	0.0036307	0.012773	0.842792	277	3	-1.3612	0.89246	0.8924	1.0	16803	0	-1.3612
LUM	4	0.0036313	0.012777	0.842792	278	4	-0.89468	0.99637	0.99639	1.0	18998	0	-0.89468
MMEL1	4	0.0036453	0.012822	0.842792	279	2	-1.1532	0.66819	0.66809	1.0	12461	0	-1.1532
UPF2	4	0.0036539	0.012851	0.842792	280	4	-1.0921	0.99635	0.99636	1.0	18997	0	-1.0921
LMNB1	4	0.0037045	0.013021	0.843541	281	2	-0.45399	0.084731	0.15456	0.932959	3068	1	-0.45399
NLRX1	4	0.0037045	0.013021	0.843541	282	3	-0.60536	0.192	0.29565	1.0	5378	1	-0.60536
TIMELESS	4	0.003722	0.013084	0.843541	283	2	-0.52652	0.053676	0.11267	0.8927	2321	2	-0.52652
TBC1D3H	3	0.0037384	0.010337	0.792337	284	1	1.0915	0.057759	0.10367	0.88597	2414	2	1.0915
PGAM2	4	0.0037457	0.013162	0.84369	285	3	-1.4784	0.76574	0.76545	1.0	14383	0	-1.4784
PPP1R15B	4	0.003811	0.013365	0.84369	286	1	0.97228	0.13987	0.22758	1.0	4213	2	0.97228
REST	4	0.003819	0.013391	0.84369	287	3	-1.4457	0.75164	0.75144	1.0	14097	0	-1.4457
AHNAK2	4	0.003819	0.013391	0.84369	288	3	-1.3843	0.2271	0.33713	1.0	6065	1	-1.3843
NUDT6	4	0.003819	0.013391	0.84369	289	3	-1.2717	0.81886	0.81882	1.0	15380	0	-1.2717
MAML1	4	0.0038358	0.013456	0.84369	290	3	-1.5663	0.73491	0.73454	1.0	13752	0	-1.5663
PMS1	4	0.0038404	0.013472	0.84369	291	3	-1.5969	0.29634	0.37741	1.0	6912	1	-1.5969
GPR137B	4	0.0038591	0.013527	0.84369	292	4	-1.1415	0.99614	0.99615	1.0	18995	0	-1.1415
PCDH7	4	0.0038642	0.013538	0.84369	293	1	0.35023	0.75935	0.7591	1.0	14251	0	0.35023
NPPC	4	0.0039174	0.01371	0.845624	294	2	-0.42168	0.65765	0.65753	1.0	12251	0	-0.42168
WDR63	4	0.0039507	0.013817	0.845624	295	2	-0.58412	0.16701	0.26318	1.0	4794	1	-0.58412
DCTN4	3	0.0039922	0.011029	0.812665	296	2	-1.757	0.038117	0.073061	0.818252	1932	1	-1.757
NNAT	4	0.0040062	0.014027	0.845624	297	4	-1.2594	0.99599	0.99598	1.0	18993	0	-1.2594
NISCH	4	0.0040101	0.014044	0.845624	298	3	-1.3816	0.064334	0.12712	0.914153	2594	1	-1.3816
RPL13	2	0.0040126	0.0077954	0.74889	299	2	-1.835	0.95932	0.95942	1.0	18203	0	-1.835
SLC26A10	4	0.0040239	0.014092	0.845624	300	2	-0.85836	0.97882	0.97895	1.0	18622	0	-0.85836
SLU7	4	0.0040239	0.014092	0.845624	301	3	-1.5981	0.018104	0.046648	0.707657	1190	1	-1.5981
SLC8A3	4	0.0040421	0.01415	0.845624	302	3	-1.3222	0.56355	0.56863	1.0	10400	1	-1.3222
DNAJB13	4	0.0040497	0.014175	0.845624	303	3	-1.3053	0.98486	0.98486	1.0	18761	0	-1.3053
SH3KBP1	4	0.0040798	0.014276	0.845624	304	4	-1.0991	0.99592	0.9959	1.0	18992	0	-1.0991
CYGB	4	0.0040988	0.014342	0.845624	305	2	-1.097	0.78639	0.78629	1.0	14774	0	-1.097
MYO5A	4	0.004117	0.014401	0.845624	306	2	-1.1708	0.56254	0.56777	1.0	10386	1	-1.1708
NLGN2	4	0.0041222	0.014421	0.845624	307	4	-1.3537	0.99588	0.99586	1.0	18991	0	-1.3537
XRCC3	3	0.0041377	0.011403	0.824464	308	1	-1.0445	0.1688	0.23718	1.0	4839	1	-1.0445
SCAND1	4	0.0042051	0.014695	0.845624	309	3	-1.3317	0.96003	0.96006	1.0	18217	0	-1.3317
ZFAND6	4	0.0042101	0.014712	0.845624	310	1	1.1571	0.061997	0.12393	0.914059	2511	2	1.1571
GTF3C2	4	0.0042101	0.014712	0.845624	311	2	-0.6442	0.16183	0.25635	1.0	4696	1	-0.6442
CCDC36	4	0.004261	0.014877	0.845624	312	3	-1.3771	0.95838	0.95839	1.0	18186	0	-1.3771
IKBKG	4	0.0042721	0.014911	0.845624	313	2	-0.88179	0.18812	0.29062	1.0	5303	1	-0.88179
CIAO1	3	0.0042774	0.011803	0.832237	314	1	-0.61478	0.062746	0.11131	0.891496	2532	2	-0.61478
HEBP1	4	0.0042879	0.014966	0.845624	315	4	-1.1751	0.99571	0.9957	1.0	18989	0	-1.1751
TOMM22	4	0.0042899	0.014971	0.845624	316	3	-1.6201	0.95551	0.95555	1.0	18130	0	-1.6201
CEP55	4	0.0043072	0.015028	0.845624	317	3	-1.3288	0.69904	0.69883	1.0	13043	0	-1.3288
CMYA5	4	0.0043217	0.015073	0.845624	318	3	-1.4246	0.83557	0.83555	1.0	15706	0	-1.4246
CCDC157	4	0.004364	0.015215	0.845624	319	4	-1.3199	0.99564	0.99562	1.0	18988	0	-1.3199
AKAP13	4	0.0043963	0.015315	0.845624	320	4	-1.0993	0.9956	0.99559	1.0	18987	0	-1.0993
SUPT5H	4	0.0043963	0.015315	0.845624	321	1	-0.11603	0.076261	0.1432	0.921077	2872	1	-0.11603
CHRNB1	4	0.0043963	0.015315	0.845624	322	1	-0.039783	0.79752	0.79746	1.0	15006	0	-0.039783
KLF11	4	0.004407	0.015339	0.845624	323	4	-1.3909	0.99185	0.99187	1.0	18901	0	-1.3909
CACNG2	4	0.0044337	0.015421	0.845624	324	3	-1.292	0.7961	0.79603	1.0	14970	0	-1.292
PIAS3	4	0.0044384	0.015441	0.845624	325	4	-1.6022	0.99386	0.99389	1.0	18943	0	-1.6022
FBXL8	4	0.004447	0.015468	0.845624	326	4	-0.75085	0.99555	0.99554	1.0	18985	0	-0.75085
DFFA	4	0.004447	0.015468	0.845624	327	4	-0.99936	0.99555	0.99554	1.0	18986	0	-0.99936
CBS	4	0.0044526	0.015488	0.845624	328	4	-0.93845	0.99555	0.99554	1.0	18984	0	-0.93845
PSG8	4	0.0044788	0.015576	0.845624	329	4	-0.74805	0.99552	0.99551	1.0	18983	0	-0.74805
OR6C68	4	0.0044872	0.015612	0.845624	330	4	-1.1986	0.99551	0.99551	1.0	18982	0	-1.1986
ALX4	4	0.0045021	0.015658	0.845624	331	3	-1.3066	0.61385	0.61436	1.0	11306	1	-1.3066
MFSD12	4	0.0045027	0.015662	0.845624	332	2	-0.50926	0.36615	0.42129	1.0	7796	1	-0.50926
NUBPL	3	0.0045169	0.012488	0.839161	333	2	-1.4171	0.60874	0.60908	1.0	11207	0	-1.4171
SLN	4	0.0045234	0.015738	0.845624	334	3	-1.4153	0.46093	0.487	1.0	8890	1	-1.4153
PAQR3	4	0.0045269	0.015749	0.845624	335	2	-0.63729	0.23706	0.34274	1.0	6193	1	-0.63729
SCG2	4	0.0045285	0.015756	0.845624	336	4	-1.0531	0.99547	0.99546	1.0	18980	0	-1.0531
TMX2	4	0.0045546	0.015841	0.845624	337	3	-1.5403	0.24357	0.34644	1.0	6249	1	-1.5403
DAD1	2	0.0045547	0.0088392	0.765565	338	2	-1.8789	0.99545	0.99542	1.0	18979	0	-1.8789
TTF2	4	0.0045559	0.015843	0.845624	339	1	0.15008	0.28196	0.36887	1.0	6737	1	0.15008
GPAA1	4	0.0045663	0.015876	0.845624	340	4	-0.9494	0.99543	0.99543	1.0	18978	0	-0.9494
POP7	3	0.0045831	0.012687	0.842792	341	2	-1.7944	0.60874	0.60908	1.0	11208	0	-1.7944
STMN4	4	0.0045903	0.01596	0.845624	342	4	-0.73267	0.99541	0.99541	1.0	18976	0	-0.73267
GPR149	4	0.00463	0.016086	0.845624	343	3	-1.5666	0.68371	0.68363	1.0	12761	0	-1.5666
SERTAD1	4	0.0046357	0.016108	0.845624	344	4	-1.0093	0.99448	0.99451	1.0	18958	0	-1.0093
VPS18	4	0.0046357	0.016108	0.845624	345	2	-0.014072	0.6538	0.65363	1.0	12163	0	-0.014072
TMEM215	4	0.0046523	0.016158	0.845624	346	4	-1.4368	0.99535	0.99534	1.0	18975	0	-1.4368
SDC1	4	0.004658	0.016177	0.845624	347	4	-1.2609	0.99534	0.99534	1.0	18974	0	-1.2609
PROM2	4	0.0046637	0.016195	0.845624	348	4	-1.1347	0.99534	0.99534	1.0	18973	0	-1.1347
SATB1	4	0.0046827	0.01626	0.845624	349	3	-1.295	0.62278	0.62292	1.0	11490	1	-1.295
MRPS25	4	0.0046913	0.016288	0.845624	350	2	-1.1918	0.11291	0.19204	0.980562	3650	2	-1.1918
HNRNPUL2	4	0.0047155	0.016381	0.845624	351	2	-0.56701	0.80494	0.80486	1.0	15111	0	-0.56701
OR52A5	3	0.0047242	0.013062	0.843541	352	3	-1.7913	0.97626	0.97644	1.0	18565	0	-1.7913
NDUFAF3	4	0.0047687	0.016573	0.845624	353	1	1.7595	0.0017762	0.0063308	0.41513	259	3	1.7595
YY1AP1	4	0.0047742	0.016601	0.845624	354	4	-1.1276	0.99523	0.99522	1.0	18972	0	-1.1276
EFCAB6	4	0.0047791	0.016614	0.845624	355	4	-0.7891	0.99522	0.99522	1.0	18971	0	-0.7891
EPSTI1	4	0.0048061	0.016704	0.845624	356	3	-1.5916	0.72535	0.72516	1.0	13557	0	-1.5916
MUCL1	4	0.0048096	0.016713	0.845624	357	3	-1.2539	0.59225	0.5943	1.0	10908	1	-1.2539
CCNJ	4	0.0048148	0.016731	0.845624	358	3	-1.3185	0.98648	0.98643	1.0	18786	0	-1.3185
P2RY6	4	0.0048199	0.016746	0.845624	359	3	-1.2517	0.10017	0.17502	0.965707	3386	1	-1.2517
TSSK6	4	0.0048219	0.016754	0.845624	360	2	0.58014	0.059424	0.12043	0.908166	2452	2	0.58014
AMMECR1L	4	0.004863	0.016881	0.845624	361	4	-0.84217	0.99514	0.99515	1.0	18970	0	-0.84217
CHD7	4	0.0048679	0.016902	0.845624	362	3	-1.3979	0.34565	0.40801	1.0	7512	1	-1.3979
TRIM45	4	0.0048719	0.016918	0.845624	363	4	-0.77294	0.99513	0.99514	1.0	18969	0	-0.77294
GDF10	4	0.004875	0.01693	0.845624	364	2	-0.60964	0.97291	0.97306	1.0	18485	0	-0.60964
PPP1R11	4	0.0048761	0.016935	0.845624	365	2	-0.068743	0.032689	0.079565	0.843099	1755	2	-0.068743
PLEKHA7	4	0.0048959	0.016999	0.845624	366	2	-0.94545	0.50636	0.52152	1.0	9428	1	-0.94545
CXCR2	3	0.0049048	0.013527	0.84369	367	3	-1.1018	0.9951	0.99523	1.0	18968	0	-1.1018
SLC25A28	4	0.0049114	0.017046	0.845624	368	4	-1.547	0.99509	0.9951	1.0	18965	0	-1.547
C6orf106	4	0.0049114	0.017046	0.845624	369	4	-1.205	0.99509	0.9951	1.0	18966	0	-1.205
CBX6	4	0.0049249	0.017096	0.845624	370	3	-1.4594	0.61434	0.61483	1.0	11314	1	-1.4594
ADAM18	4	0.0049282	0.017104	0.845624	371	2	-0.6349	0.30198	0.38084	1.0	7001	1	-0.6349
SPCS2	3	0.0049359	0.013616	0.84369	372	2	-0.76717	0.15898	0.23052	1.0	4638	1	-0.76717
NUF2	3	0.0049359	0.013616	0.84369	373	1	-0.078948	0.043548	0.081629	0.85319	2057	1	-0.078948
RSPH14	4	0.0049701	0.01723	0.845674	374	3	-1.3587	0.78645	0.78636	1.0	14776	0	-1.3587
C7orf69	4	0.0049753	0.017253	0.845674	375	3	-1.3468	0.66652	0.66641	1.0	12436	0	-1.3468
NSMCE1	4	0.0049864	0.017292	0.845674	376	2	-0.36587	0.1575	0.25074	1.0	4592	2	-0.36587
PGM5	4	0.0049972	0.017319	0.845674	377	3	-1.3716	0.96541	0.96546	1.0	18338	0	-1.3716
PPP1R1A	4	0.0049997	0.017326	0.845674	378	3	-1.2752	0.96908	0.96912	1.0	18415	0	-1.2752
SPHK2	4	0.0050346	0.01745	0.848368	379	2	-0.011397	0.65595	0.65582	1.0	12210	0	-0.011397
SF3B4	1	0.0050374	0.0049741	0.704441	380	1	-2.3618	0.99496	0.99502	1.0	18964	0	-2.3618
ZNF703	4	0.0050525	0.017505	0.848368	381	3	-1.5715	0.86673	0.8666	1.0	16312	0	-1.5715
EXOC3L2	4	0.0050789	0.017596	0.848368	382	4	-0.92705	0.99492	0.99493	1.0	18963	0	-0.92705
RCC1	4	0.00508	0.017599	0.848368	383	2	-1.0163	0.10063	0.17563	0.96645	3395	1	-1.0163
OR2G2	4	0.0050844	0.017615	0.848368	384	2	-0.51651	0.27979	0.36756	1.0	6676	1	-0.51651
PDRG1	3	0.0051753	0.014258	0.845624	385	2	-0.55177	0.9294	0.92953	1.0	17604	0	-0.55177
ATRX	4	0.0051941	0.017965	0.848368	386	2	-0.25901	0.38606	0.43445	1.0	8023	1	-0.25901
ADAR	4	0.0051941	0.017965	0.848368	387	1	-0.73577	0.83833	0.83824	1.0	15765	0	-0.73577
OR1B1	4	0.0051941	0.017965	0.848368	388	2	-0.39777	0.57538	0.57898	1.0	10619	1	-0.39777
C19orf52	4	0.0051941	0.017965	0.848368	389	3	-0.92669	0.4387	0.47078	1.0	8678	1	-0.92669
WDR24	4	0.0051941	0.017965	0.848368	390	2	0.74682	0.0022533	0.0080673	0.442401	300	2	0.74682
CDC20B	4	0.0051956	0.017973	0.848368	391	4	-1.0375	0.9948	0.99481	1.0	18962	0	-1.0375
CLCN2	4	0.0052046	0.018004	0.848368	392	3	-1.2819	0.64011	0.63997	1.0	11867	1	-1.2819
C6orf118	4	0.0052277	0.018081	0.849888	393	4	-0.70052	0.99477	0.99478	1.0	18961	0	-0.70052
OR1L4	4	0.0052537	0.018178	0.850602	394	3	-1.4668	0.9146	0.91465	1.0	17289	0	-1.4668
CABLES2	4	0.0052605	0.018199	0.850602	395	3	-1.3004	0.25524	0.35326	1.0	6416	1	-1.3004
PRR23C	4	0.0052723	0.01823	0.850602	396	3	-1.4417	0.10624	0.18309	0.973482	3512	1	-1.4417
MATN2	4	0.0052868	0.018286	0.851159	397	4	-1.4603	0.99029	0.99029	1.0	18866	0	-1.4603
CMTR1	3	0.0053276	0.014668	0.845624	398	2	-1.4052	0.35152	0.37169	1.0	7587	1	-1.4052
SEC16A	4	0.0053314	0.018431	0.853901	399	3	-1.1146	0.021417	0.054273	0.748372	1327	1	-1.1146
NCF1	3	0.0053348	0.014685	0.845624	400	1	-0.61478	0.062746	0.11131	0.891496	2544	2	-0.61478
IL2RB	4	0.0053615	0.018523	0.853901	401	3	-1.2268	0.52797	0.53882	1.0	9775	1	-1.2268
OR8D2	4	0.0053802	0.018578	0.853901	402	1	-0.19928	0.69211	0.69196	1.0	12921	0	-0.19928
HAAO	4	0.0053802	0.018578	0.853901	403	1	-0.20486	0.098686	0.17305	0.962969	3353	1	-0.20486
KLHL8	4	0.005391	0.018614	0.853901	404	2	-0.81972	0.8678	0.8677	1.0	16333	0	-0.81972
PAX2	4	0.0054915	0.01896	0.858279	405	4	-0.75203	0.99451	0.99453	1.0	18959	0	-0.75203
AES	4	0.0055043	0.01901	0.858279	406	2	-1.1051	0.74162	0.74129	1.0	13888	0	-1.1051
ACKR1	4	0.0055131	0.019037	0.858279	407	2	-0.8742	0.61965	0.6199	1.0	11419	1	-0.8742
TMEM205	4	0.0055131	0.019037	0.858279	408	1	1.0683	0.022794	0.057441	0.763259	1372	3	1.0683
PI16	4	0.0055136	0.01904	0.858279	409	2	-0.56447	0.17801	0.27751	1.0	5040	1	-0.56447
BCL9L	4	0.0055224	0.019066	0.858279	410	3	-1.4187	0.98148	0.9815	1.0	18689	0	-1.4187
NR1H3	4	0.0055293	0.019088	0.858279	411	4	-0.67173	0.99447	0.9945	1.0	18957	0	-0.67173
MAPK1IP1L	4	0.0055673	0.019199	0.858279	412	2	-1.1621	0.702	0.70176	1.0	13118	0	-1.1621
LRRC17	4	0.0056086	0.019337	0.858279	413	3	-1.2919	0.3899	0.43704	1.0	8077	1	-1.2919
IPO8	4	0.0056092	0.019342	0.858279	414	4	-0.87622	0.99439	0.99441	1.0	18956	0	-0.87622
POLR3A	3	0.005614	0.015403	0.845624	415	1	0.53347	0.0905	0.15305	0.932278	3213	1	0.53347
HLA-F	4	0.0056165	0.019372	0.858279	416	2	-0.97142	0.9052	0.90521	1.0	17080	0	-0.97142
AVPR1B	4	0.0056294	0.019414	0.858279	417	3	-1.2424	0.85149	0.85137	1.0	16029	0	-1.2424
RLF	4	0.0056339	0.019428	0.858279	418	4	-1.0092	0.99437	0.99439	1.0	18955	0	-1.0092
TTF1	4	0.0056353	0.019432	0.858279	419	2	-0.29146	0.16896	0.26578	1.0	4840	2	-0.29146
BMP6	4	0.0056659	0.019527	0.858279	420	2	-0.62156	0.63872	0.63858	1.0	11832	1	-0.62156
MT1E	4	0.0056692	0.019538	0.858279	421	3	-1.1539	0.56526	0.57012	1.0	10427	1	-1.1539
RASD1	4	0.0056777	0.019564	0.858279	422	3	-1.2143	0.81325	0.81323	1.0	15276	0	-1.2143
BTK	4	0.0057117	0.019674	0.861148	423	4	-1.0285	0.99429	0.99432	1.0	18954	0	-1.0285
C11orf63	4	0.0057569	0.019823	0.861913	424	3	-1.2243	0.61808	0.61845	1.0	11387	1	-1.2243
TRMT13	4	0.0057607	0.019832	0.861913	425	3	-1.238	0.95382	0.95385	1.0	18096	0	-1.238
PRR5-ARHGAP8	4	0.005774	0.019868	0.861913	426	4	-0.75982	0.99423	0.99426	1.0	18953	0	-0.75982
USB1	4	0.0057788	0.019882	0.861913	427	3	-0.96858	0.79887	0.79884	1.0	15039	0	-0.96858
SCAMP2	4	0.0058011	0.019958	0.861913	428	3	-1.2826	0.87529	0.87527	1.0	16461	0	-1.2826
GBAS	4	0.0058037	0.019963	0.861913	429	4	-0.9489	0.9942	0.99423	1.0	18952	0	-0.9489
SPATA33	4	0.0058855	0.020241	0.866803	430	4	-0.83692	0.99411	0.99415	1.0	18951	0	-0.83692
FGL2	4	0.0059257	0.020383	0.866803	431	2	-1.1389	0.52257	0.53448	1.0	9686	1	-1.1389
SLC46A1	4	0.0059467	0.020462	0.866803	432	3	-1.2655	0.79973	0.79968	1.0	15054	0	-1.2655
P2RY14	4	0.0059539	0.020483	0.866803	433	4	-1.398	0.99405	0.99409	1.0	18949	0	-1.398
OR4K15	4	0.0059703	0.020535	0.866803	434	3	-1.3014	0.83547	0.83545	1.0	15705	0	-1.3014
HFE2	4	0.0059836	0.020591	0.866803	435	2	-1.1771	0.96598	0.96603	1.0	18352	0	-1.1771
CRABP2	4	0.0059958	0.020633	0.866803	436	3	-1.3646	0.053266	0.11209	0.891553	2314	1	-1.3646
ZNF839	4	0.006009	0.020681	0.866803	437	4	-0.94058	0.99399	0.99404	1.0	18948	0	-0.94058
SOAT1	4	0.0060179	0.020712	0.866803	438	1	0.24731	0.64782	0.64772	1.0	12024	0	0.24731
ZMYND10	4	0.0060179	0.020712	0.866803	439	1	-0.27431	0.81004	0.80998	1.0	15209	0	-0.27431
CREB1	4	0.0060179	0.020712	0.866803	440	1	0.40675	0.18735	0.2896	1.0	5286	2	0.40675
SIX4	4	0.0060349	0.020776	0.867572	441	4	-0.75719	0.99397	0.99401	1.0	18947	0	-0.75719
KIF2B	4	0.0060881	0.020941	0.872453	442	2	-0.75277	0.78269	0.78256	1.0	14709	0	-0.75277
CCDC167	4	0.0061272	0.021056	0.872453	443	3	-1.2281	0.16701	0.26318	1.0	4804	1	-1.2281
TNN	4	0.0061376	0.021091	0.872453	444	3	-1.3477	0.8814	0.88139	1.0	16578	0	-1.3477
GABPA	4	0.0061443	0.021115	0.872453	445	4	-0.83218	0.99386	0.99389	1.0	18944	0	-0.83218
RAB17	4	0.0061572	0.02116	0.872453	446	4	-1.0223	0.99384	0.99388	1.0	18942	0	-1.0223
SCD	4	0.006159	0.021167	0.872453	447	3	-1.2427	0.6426	0.6425	1.0	11919	0	-1.2427
ENSA	3	0.006252	0.01709	0.845624	448	2	-1.1487	0.054639	0.098852	0.88232	2348	1	-1.1487
SH3D21	4	0.0062836	0.02156	0.878334	449	1	0.39224	0.304	0.38208	1.0	7023	1	0.39224
PIPOX	4	0.0062836	0.02156	0.878334	450	3	-0.85521	0.94687	0.94692	1.0	17947	0	-0.85521
HOXB7	4	0.0062867	0.021566	0.878334	451	4	-0.64409	0.99371	0.99374	1.0	18941	0	-0.64409
ZNF174	4	0.0062962	0.021595	0.878334	452	4	-1.2898	0.9937	0.99373	1.0	18940	0	-1.2898
OR4C16	4	0.006307	0.021631	0.878334	453	4	-0.85164	0.99369	0.99373	1.0	18939	0	-0.85164
LIPK	4	0.0063597	0.021802	0.880131	454	4	-0.77275	0.99364	0.99367	1.0	18938	0	-0.77275
SLC13A3	4	0.0063618	0.021808	0.880131	455	2	-1.1704	0.89548	0.89543	1.0	16869	0	-1.1704
PPP1R13L	4	0.0063633	0.021814	0.880131	456	1	0.58365	0.04803	0.10492	0.888081	2171	1	0.58365
NME9	4	0.0063817	0.021881	0.880969	457	3	-1.53	0.98233	0.98234	1.0	18702	0	-1.53
CRYGN	4	0.0064134	0.021975	0.881054	458	4	-1.023	0.99359	0.99362	1.0	18937	0	-1.023
LIF	4	0.0064164	0.02198	0.881054	459	1	0.28085	0.56213	0.56741	1.0	10372	1	0.28085
TBC1D2	4	0.0064417	0.022068	0.881054	460	2	-0.96011	0.83956	0.83949	1.0	15798	0	-0.96011
DMD	4	0.0064698	0.022148	0.881054	461	4	-0.8607	0.99353	0.99356	1.0	18936	0	-0.8607
TMEM37	4	0.0064734	0.02216	0.881054	462	4	-1.0525	0.99353	0.99356	1.0	18935	0	-1.0525
LTBP4	4	0.0065456	0.022397	0.881798	463	4	-0.84592	0.99345	0.99349	1.0	18934	0	-0.84592
SLC27A2	4	0.0065548	0.022432	0.881798	464	4	-1.2001	0.99345	0.99348	1.0	18933	0	-1.2001
SPATA45	4	0.0065628	0.022456	0.881798	465	4	-0.93813	0.99344	0.99347	1.0	18932	0	-0.93813
HES7	4	0.0065758	0.022495	0.881798	466	2	-0.6215	0.10307	0.17887	0.969152	3451	1	-0.6215
RIMBP3B	4	0.0065758	0.022495	0.881798	467	2	-0.58339	0.81869	0.81864	1.0	15373	0	-0.58339
PRMT1	3	0.0065776	0.017925	0.848368	468	2	-1.5227	0.35152	0.37169	1.0	7606	1	-1.5227
