id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
PGAM1	4	9.9019e-05	0.00037712	0.032134	223	4	-3.4571	0.99982	0.99982	1.0	18893	0	-3.4571
PPIAL4F	4	9.957e-05	0.00037945	0.032134	224	4	-3.644	0.9999	0.9999	1.0	18944	0	-3.644
MED21	4	9.9672e-05	0.00037997	0.032134	225	4	-4.9086	0.99957	0.99959	1.0	18770	0	-4.9086
UBE2I	4	0.00010132	0.00038722	0.032603	226	4	-4.3225	0.9999	0.9999	1.0	18943	0	-4.3225
PSMC6	4	0.00010213	0.00038981	0.032678	227	4	-4.3715	0.9999	0.9999	1.0	18942	0	-4.3715
PRC1	4	0.00010338	0.00039551	0.032953	228	4	-3.4293	0.9999	0.9999	1.0	18941	0	-3.4293
CNOT1	4	0.0001042	0.00039655	0.032953	229	4	-2.9574	0.9999	0.9999	1.0	18940	0	-2.9574
NUS1	4	0.00010732	0.00041157	0.034053	230	4	-3.9242	0.99325	0.9933	1.0	18195	0	-3.9242
SRSF3	4	0.00011052	0.00041882	0.034504	231	3	-4.0346	0.93474	0.93461	1.0	16815	0	-4.0346
EIF2B4	4	0.00011117	0.00042089	0.034526	232	4	-2.9212	0.98772	0.98774	1.0	17981	0	-2.9212
HCFC1	4	0.00011301	0.00043229	0.035285	233	4	-3.3387	0.99989	0.99989	1.0	18939	0	-3.3387
PSMC5	4	0.00011406	0.00043695	0.035388	234	4	-4.1663	0.99504	0.99507	1.0	18273	0	-4.1663
LYRM4	3	0.00011582	0.00035614	0.031224	235	3	-3.5892	0.99988	0.99989	1.0	18937	0	-3.5892
TAF1C	4	0.00011837	0.00045767	0.036754	236	4	-2.601	0.99988	0.99988	1.0	18936	0	-2.601
UBA3	4	0.00011936	0.00046234	0.036973	237	4	-3.9824	0.99978	0.99978	1.0	18868	0	-3.9824
EIF4A3	4	0.00012099	0.00047062	0.03701	238	4	-4.8571	0.99797	0.99799	1.0	18506	0	-4.8571
CLP1	4	0.00012165	0.00047321	0.03701	239	4	-4.8269	0.99988	0.99988	1.0	18935	0	-4.8269
POLD1	4	0.00012204	0.00047425	0.03701	240	4	-4.7022	0.99897	0.99897	1.0	18639	0	-4.7022
RANGAP1	4	0.00012228	0.00047477	0.03701	241	4	-2.9118	0.99988	0.99988	1.0	18934	0	-2.9118
DOHH	4	0.00012307	0.00047632	0.03701	242	4	-4.0135	0.99988	0.99988	1.0	18932	0	-4.0135
POLR3B	4	0.00012383	0.0004784	0.03701	243	4	-4.5402	0.99988	0.99988	1.0	18930	0	-4.5402
TCP1	4	0.00012383	0.0004784	0.03701	244	4	-3.596	0.99988	0.99988	1.0	18931	0	-3.596
UROS	4	0.00012437	0.00047995	0.03701	245	3	-4.7084	0.77774	0.79215	1.0	14224	1	-4.7084
DDX46	4	0.00012513	0.00048409	0.03701	246	4	-4.6033	0.9991	0.99909	1.0	18652	0	-4.6033
PRPF38A	4	0.00012513	0.00048409	0.03701	247	4	-4.8906	0.99869	0.99869	1.0	18588	0	-4.8906
RSL24D1	4	0.0001275	0.00049342	0.037275	248	4	-4.4423	0.99906	0.99904	1.0	18650	0	-4.4423
CDAN1	4	0.00012765	0.00049342	0.037275	249	4	-3.3873	0.99987	0.99987	1.0	18928	0	-3.3873
TRMT61A	4	0.00012774	0.00049342	0.037275	250	4	-4.5155	0.98413	0.98413	1.0	17862	0	-4.5155
RPL32	4	0.00012983	0.00050222	0.037721	251	4	-4.1693	0.99861	0.99862	1.0	18580	0	-4.1693
U2SURP	4	0.00013	0.00050326	0.037721	252	4	-3.6837	0.99987	0.99987	1.0	18927	0	-3.6837
WDR18	4	0.00013252	0.00051466	0.038424	253	4	-3.2033	0.99987	0.99987	1.0	18926	0	-3.2033
ARPC3	4	0.0001329	0.00051673	0.038429	254	4	-3.0663	0.99987	0.99987	1.0	18925	0	-3.0663
THG1L	4	0.00013339	0.0005188	0.038433	255	4	-3.632	0.99987	0.99987	1.0	18924	0	-3.632
DARS	4	0.00013407	0.00052295	0.038464	256	4	-4.1368	0.99987	0.99987	1.0	18923	0	-4.1368
NRBP1	4	0.0001356	0.00052709	0.038464	257	3	-4.3384	0.11413	0.24149	0.945063	4876	1	-4.3384
MRPL13	4	0.00013687	0.00052968	0.038464	258	4	-3.4184	0.99986	0.99987	1.0	18922	0	-3.4184
GPN1	4	0.00013763	0.00053123	0.038464	259	4	-3.4348	0.99986	0.99987	1.0	18921	0	-3.4348
MRPL51	4	0.00013786	0.00053123	0.038464	260	4	-4.5569	0.99977	0.99977	1.0	18862	0	-4.5569
LSM12	4	0.00013843	0.00053227	0.038464	261	4	-3.7139	0.99925	0.99925	1.0	18687	0	-3.7139
GNB2	4	0.00013888	0.00053331	0.038464	262	4	-2.6557	0.99986	0.99986	1.0	18920	0	-2.6557
EXOSC2	4	0.00014075	0.000539	0.038729	263	4	-3.4395	0.99986	0.99986	1.0	18919	0	-3.4395
MRPS18A	4	0.00014168	0.00054367	0.038918	264	4	-4.1204	0.99921	0.9992	1.0	18673	0	-4.1204
SNRPA1	3	0.00014212	0.00043384	0.035285	265	3	-4.627	0.99986	0.99986	1.0	18918	0	-4.627
NXF1	4	0.00014246	0.00054729	0.039031	266	3	-3.3833	0.42767	0.57792	1.0	10585	1	-3.3833
FEN1	3	0.00014527	0.00045042	0.036325	267	3	-4.4793	0.99985	0.99985	1.0	18917	0	-4.4793
C1orf109	4	0.00014651	0.00056387	0.040064	268	4	-3.7079	0.99985	0.99986	1.0	18916	0	-3.7079
TBC1D3C	4	0.00015046	0.00057889	0.040828	269	4	-2.2297	0.99985	0.99986	1.0	18915	0	-2.2297
NCAPD3	4	0.00015334	0.00059443	0.04177	270	4	-3.673	0.99985	0.99985	1.0	18914	0	-3.673
PMPCB	4	0.00015665	0.00060479	0.041947	271	4	-3.0544	0.99984	0.99985	1.0	18913	0	-3.0544
PGS1	4	0.00015684	0.00060635	0.041947	272	4	-3.3885	0.99984	0.99985	1.0	18912	0	-3.3885
REXO2	4	0.00015799	0.00060946	0.041947	273	4	-4.5852	0.99768	0.99769	1.0	18472	0	-4.5852
HSPA5	4	0.00015799	0.00060946	0.041947	274	4	-3.8914	0.99771	0.99772	1.0	18476	0	-3.8914
POLRMT	3	0.0001584	0.0004815	0.03701	275	3	-3.9498	0.99984	0.99984	1.0	18911	0	-3.9498
NAA50	4	0.00015859	0.00060997	0.041947	276	4	-3.172	0.99984	0.99985	1.0	18910	0	-3.172
PRPF39	4	0.00015885	0.00061101	0.041947	277	4	-3.1783	0.99984	0.99985	1.0	18909	0	-3.1783
NDUFB4	4	0.00016014	0.00061619	0.041947	278	4	-3.9588	0.99984	0.99984	1.0	18908	0	-3.9588
EIF2S3	4	0.00016014	0.00061619	0.041947	279	4	-4.0187	0.99984	0.99984	1.0	18907	0	-4.0187
SLC25A44	4	0.00016029	0.00061671	0.041947	280	4	-2.8344	0.99984	0.99984	1.0	18906	0	-2.8344
GNL2	4	0.00016114	0.0006193	0.041974	281	4	-3.2047	0.99984	0.99984	1.0	18905	0	-3.2047
CENPM	4	0.00016231	0.00062241	0.042035	282	4	-4.4481	0.99965	0.99966	1.0	18804	0	-4.4481
RPLP0	4	0.00016474	0.00063277	0.042435	283	4	-3.9668	0.98864	0.9887	1.0	18016	0	-3.9668
CDK6	4	0.00016621	0.00063639	0.042519	284	3	-4.6452	0.92305	0.92292	1.0	16604	0	-4.6452
PPA2	4	0.00016682	0.00063846	0.042519	285	4	-4.1162	0.99983	0.99984	1.0	18904	0	-4.1162
KCTD10	4	0.00016754	0.00064261	0.042602	286	4	-3.5632	0.99983	0.99984	1.0	18903	0	-3.5632
TXNL4B	4	0.0001685	0.00064416	0.042602	287	4	-3.3447	0.99983	0.99984	1.0	18902	0	-3.3447
RPS27A	4	0.00016962	0.00064882	0.042762	288	4	-3.6037	0.99983	0.99983	1.0	18899	0	-3.6037
EXOSC9	4	0.00017113	0.00065245	0.042853	289	4	-4.238	0.99983	0.99983	1.0	18898	0	-4.238
ZC3H10	4	0.00017783	0.0006768	0.0443	290	4	-2.6063	0.99982	0.99983	1.0	18895	0	-2.6063
TECR	4	0.00018175	0.0006913	0.044942	291	1	-0.076375	0.89224	0.89192	1.0	16037	0	-0.076375
TUBB8	4	0.00018231	0.00069389	0.044957	292	4	-4.017	0.99982	0.99982	1.0	18892	0	-4.017
SENP6	4	0.00018455	0.00070425	0.045474	293	3	-4.021	0.76799	0.78556	1.0	14093	1	-4.021
RPL4	4	0.00018879	0.00071669	0.046121	294	4	-3.2889	0.99981	0.99981	1.0	18891	0	-3.2889
RPA3	4	0.00019102	0.00072446	0.046309	295	4	-4.0165	0.99981	0.99981	1.0	18890	0	-4.0165
PNPT1	4	0.00019102	0.00072446	0.046309	296	4	-4.2096	0.99981	0.99981	1.0	18889	0	-4.2096
TIMM13	4	0.00019157	0.00072705	0.04632	297	4	-3.5245	0.99981	0.99981	1.0	18888	0	-3.5245
ALG2	3	0.0001933	0.00057578	0.040759	298	3	-4.1916	0.99981	0.99981	1.0	18887	0	-4.1916
PSMD3	4	0.00019412	0.00073637	0.046758	299	4	-2.6562	0.99981	0.99981	1.0	18886	0	-2.6562
GTPBP4	4	0.00019497	0.00074207	0.046964	300	4	-3.6372	0.99981	0.99981	1.0	18885	0	-3.6372
DTYMK	4	0.00019877	0.0007545	0.047457	301	4	-4.1521	0.9998	0.9998	1.0	18882	0	-4.1521
ANKRD49	4	0.00019981	0.00075813	0.047457	302	4	-3.3848	0.9998	0.9998	1.0	18881	0	-3.3848
ERCC2	4	0.00019981	0.00075813	0.047457	303	4	-3.8784	0.9998	0.9998	1.0	18880	0	-3.8784
RRP15	4	0.00020108	0.00076124	0.047457	304	4	-2.9766	0.9998	0.9998	1.0	18879	0	-2.9766
ISCU	4	0.00020137	0.00076227	0.047457	305	4	-3.3567	0.99835	0.99836	1.0	18553	0	-3.3567
PHF5A	4	0.0002023	0.00076693	0.047565	306	4	-4.501	0.99895	0.99895	1.0	18634	0	-4.501
TEN1	4	0.00020335	0.00077108	0.047565	307	3	-4.3896	0.93865	0.93861	1.0	16877	0	-4.3896
ZBTB8OS	4	0.0002044	0.00077626	0.047565	308	4	-4.3801	0.99819	0.99821	1.0	18535	0	-4.3801
NDUFS5	4	0.00020586	0.00077988	0.047565	309	4	-3.7211	0.99979	0.9998	1.0	18877	0	-3.7211
PRPF8	4	0.00020586	0.00077988	0.047565	310	4	-3.4888	0.99979	0.9998	1.0	18878	0	-3.4888
DDX6	4	0.00020609	0.00078196	0.047565	311	3	-3.7008	0.79397	0.80377	1.0	14445	1	-3.7008
NCBP2	4	0.00020819	0.00078558	0.047565	312	2	-2.6401	0.91893	0.91873	1.0	16532	0	-2.6401
TIMM10	4	0.00020896	0.00078921	0.047565	313	4	-3.645	0.99979	0.99979	1.0	18876	0	-3.645
UBE2T	4	0.00020928	0.00079025	0.047565	314	4	-3.2326	0.99578	0.99581	1.0	18330	0	-3.2326
ATP1A1	4	0.00020945	0.0007918	0.047565	315	4	-3.4061	0.99979	0.99979	1.0	18875	0	-3.4061
IRF4	4	0.00020945	0.0007918	0.047565	316	4	-4.4301	0.99979	0.99979	1.0	18874	0	-4.4301
ILF2	4	0.00020982	0.00079387	0.047565	317	4	-4.0814	0.99974	0.99974	1.0	18847	0	-4.0814
GNB2L1	4	0.0002114	0.00079802	0.047664	318	4	-3.124	0.99979	0.99979	1.0	18873	0	-3.124
RPL10A	3	0.00021142	0.00062603	0.042132	319	3	-3.9421	0.99979	0.99978	1.0	18872	0	-3.9421
MCM5	4	0.00021369	0.0008032	0.047824	320	4	-3.0523	0.997	0.997	1.0	18416	0	-3.0523
TSC22D4	4	0.00021729	0.00081563	0.048206	321	4	-2.9209	0.99937	0.99938	1.0	18725	0	-2.9209
NHP2	4	0.00021739	0.00081563	0.048206	322	4	-4.2544	0.99974	0.99974	1.0	18848	0	-4.2544
NLE1	4	0.00021785	0.00081718	0.048206	323	4	-4.0433	0.99978	0.99978	1.0	18871	0	-4.0433
SBDS	4	0.00022113	0.00082754	0.048518	324	4	-3.7284	0.99978	0.99978	1.0	18870	0	-3.7284
MTG1	4	0.00022231	0.00083169	0.048612	325	4	-3.7118	0.99978	0.99978	1.0	18869	0	-3.7118
FPGS	4	0.00022397	0.00083946	0.048798	326	4	-3.928	0.99978	0.99977	1.0	18867	0	-3.928
CCT4	4	0.00022426	0.00083998	0.048798	327	4	-4.1266	0.99907	0.99906	1.0	18651	0	-4.1266
TAF6L	4	0.00022572	0.00084464	0.048892	328	4	-3.9125	0.99685	0.99684	1.0	18401	0	-3.9125
PHB	4	0.00022621	0.00084671	0.048892	329	4	-3.4705	0.99977	0.99977	1.0	18866	0	-3.4705
SOD1	4	0.00022885	0.00085862	0.04943	330	4	-3.7567	0.99977	0.99977	1.0	18865	0	-3.7567
MRPL30	4	0.00023002	0.00086639	0.04966	331	4	-3.8129	0.99969	0.99969	1.0	18821	0	-3.8129
CSE1L	4	0.00023157	0.00087158	0.04966	332	4	-3.6246	0.99977	0.99977	1.0	18864	0	-3.6246
BCS1L	3	0.00023196	0.00068923	0.044942	333	3	-4.6615	0.99977	0.99976	1.0	18863	0	-4.6615
SMC2	4	0.00023333	0.00087624	0.04966	334	4	-4.0633	0.99928	0.99928	1.0	18695	0	-4.0633
UBALD1	4	0.00023368	0.00087727	0.04966	335	3	-1.971	0.75362	0.77607	1.0	13938	1	-1.971
SAMM50	4	0.0002346	0.0008809	0.04966	336	4	-4.0308	0.9997	0.9997	1.0	18830	0	-4.0308
UBE2Q1	4	0.0002356	0.00088453	0.04966	337	4	-3.0577	0.99976	0.99976	1.0	18861	0	-3.0577
COPA	4	0.00023749	0.00089022	0.04966	338	4	-4.5994	0.98723	0.98726	1.0	17964	0	-4.5994
NDUFA10	4	0.00023807	0.00089178	0.04966	339	4	-3.5387	0.99976	0.99976	1.0	18860	0	-3.5387
ZZZ3	4	0.00023827	0.0008923	0.04966	340	4	-2.5504	0.99976	0.99976	1.0	18859	0	-2.5504
HSPA9	4	0.00023847	0.00089281	0.04966	341	4	-4.3457	0.99976	0.99976	1.0	18858	0	-4.3457
TBC1D3F	4	0.00023877	0.00089489	0.04966	342	3	-3.9286	0.91232	0.91212	1.0	16398	0	-3.9286
HAUS7	4	0.00023997	0.00089644	0.04966	343	4	-2.5188	0.99976	0.99976	1.0	18857	0	-2.5188
MBTPS1	4	0.00024135	0.00089903	0.04966	344	4	-3.4583	0.99967	0.99968	1.0	18808	0	-3.4583
EIF1AX	4	0.00024347	0.00090292	0.04966	345	4	-4.155	0.99	0.99002	1.0	18064	0	-4.155
LRP10	4	0.00024507	0.00090835	0.04966	346	4	-2.65	0.99975	0.99975	1.0	18855	0	-2.65
COPS3	4	0.00024507	0.00090835	0.04966	347	4	-3.8231	0.99975	0.99975	1.0	18856	0	-3.8231
IK	4	0.00024619	0.00091146	0.04966	348	2	-2.7452	0.90008	0.89971	1.0	16189	0	-2.7452
SF3B1	4	0.00024631	0.00091198	0.04966	349	4	-3.894	0.99968	0.99969	1.0	18813	0	-3.894
CNOT3	4	0.00024916	0.00092182	0.049879	350	4	-4.6166	0.99708	0.99708	1.0	18422	0	-4.6166
RBM39	4	0.00024957	0.00092493	0.049879	351	4	-3.4942	0.99975	0.99975	1.0	18853	0	-3.4942
ARL2	4	0.00024957	0.00092493	0.049879	352	4	-4.5077	0.99975	0.99975	1.0	18854	0	-4.5077
FOXRED1	4	0.00025081	0.00092959	0.049879	353	4	-3.1176	0.99975	0.99975	1.0	18852	0	-3.1176
FBL	4	0.00025098	0.00093063	0.049879	354	3	-4.0786	0.97735	0.97738	1.0	17689	0	-4.0786
POLA1	4	0.00025134	0.00093167	0.049879	355	3	-3.672	0.92305	0.92292	1.0	16605	0	-3.672
CYCS	4	0.00025175	0.00093477	0.049906	356	4	-3.9225	0.99975	0.99975	1.0	18851	0	-3.9225
SRSF2	4	0.00025388	0.00094151	0.050125	357	3	-3.9165	0.24956	0.40841	1.0	7762	1	-3.9165
AK6	4	0.00025508	0.00094721	0.050149	358	4	-2.9177	0.99974	0.99974	1.0	18850	0	-2.9177
MRPL4	4	0.00025508	0.00094721	0.050149	359	4	-3.8761	0.99974	0.99974	1.0	18849	0	-3.8761
SRFBP1	4	0.00025914	0.00096171	0.050637	360	4	-3.4529	0.9997	0.9997	1.0	18831	0	-3.4529
C7orf26	4	0.00026202	0.00097725	0.051314	361	4	-3.5069	0.99974	0.99974	1.0	18846	0	-3.5069
PAFAH1B1	4	0.00026481	0.00099072	0.051737	362	4	-3.8703	0.99974	0.99973	1.0	18845	0	-3.8703
EXOC3	4	0.00026492	0.00099072	0.051737	363	4	-3.2184	0.99974	0.99973	1.0	18844	0	-3.2184
NELFB	4	0.00027382	0.0010208	0.053016	364	4	-3.1599	0.99973	0.99973	1.0	18842	0	-3.1599
ASUN	4	0.00027382	0.0010208	0.053016	365	4	-2.622	0.99973	0.99973	1.0	18841	0	-2.622
AURKB	4	0.00027459	0.0010239	0.053033	366	4	-4.1379	0.99973	0.99973	1.0	18840	0	-4.1379
RPL14	3	0.00027801	0.00082288	0.048393	367	3	-4.0264	0.99972	0.99972	1.0	18839	0	-4.0264
RUVBL2	4	0.00027911	0.0010353	0.053208	368	4	-4.0129	0.99972	0.99972	1.0	18838	0	-4.0129
NMNAT1	4	0.00027989	0.0010368	0.053208	369	4	-3.9215	0.99972	0.99972	1.0	18836	0	-3.9215
GART	4	0.00027997	0.0010368	0.053208	370	4	-4.506	0.99797	0.99799	1.0	18509	0	-4.506
SYS1	4	0.00028101	0.0010384	0.053208	371	4	-4.1102	0.99922	0.99921	1.0	18679	0	-4.1102
IMP4	4	0.00028166	0.0010436	0.05332	372	4	-4.2752	0.99289	0.99295	1.0	18175	0	-4.2752
NGRN	4	0.00028237	0.0010461	0.05332	373	4	-4.0017	0.99972	0.99972	1.0	18835	0	-4.0017
TBL1XR1	4	0.00028521	0.0010575	0.053641	374	4	-3.3022	0.99971	0.99972	1.0	18834	0	-3.3022
PPP1R16B	4	0.0002856	0.0010581	0.053641	375	4	-1.4859	0.98714	0.98717	1.0	17959	0	-1.4859
DBR1	4	0.00029165	0.0010809	0.054508	376	4	-3.6294	0.99971	0.99971	1.0	18833	0	-3.6294
MRPS23	4	0.00029166	0.0010809	0.054508	377	3	-4.1214	0.84034	0.84095	1.0	15127	1	-4.1214
SUDS3	4	0.00029446	0.0010933	0.054726	378	4	-3.6948	0.99671	0.99672	1.0	18388	0	-3.6948
WDR75	4	0.00029486	0.0010959	0.054726	379	3	-4.3802	0.87743	0.87699	1.0	15748	0	-4.3802
TIMMDC1	4	0.00029513	0.0010974	0.054726	380	3	-3.7945	0.89639	0.89609	1.0	16117	0	-3.7945
SLC25A26	3	0.0002959	0.00086847	0.04966	381	3	-4.6274	0.99944	0.99945	1.0	18740	0	-4.6274
BRF2	4	0.00029608	0.0010995	0.054726	382	4	-3.3467	0.9997	0.99971	1.0	18832	0	-3.3467
RPS9	4	0.0002962	0.0010995	0.054726	383	3	-4.1688	0.88592	0.88555	1.0	15926	0	-4.1688
MRPL38	4	0.00030282	0.0011197	0.055504	384	4	-3.2789	0.9997	0.9997	1.0	18829	0	-3.2789
LCE1B	4	0.00030341	0.0011213	0.055504	385	4	-2.512	0.9997	0.9997	1.0	18828	0	-2.512
IPO9	4	0.00030407	0.0011239	0.055504	386	4	-4.4388	0.99905	0.99904	1.0	18647	0	-4.4388
MUC12	4	0.00030701	0.0011301	0.055605	387	4	-2.1114	0.99969	0.9997	1.0	18827	0	-2.1114
BRAP	4	0.00030906	0.0011394	0.055605	388	4	-3.2529	0.99969	0.9997	1.0	18826	0	-3.2529
TUFM	4	0.00030906	0.0011394	0.055605	389	4	-4.0857	0.99969	0.9997	1.0	18825	0	-4.0857
TCEB2	4	0.00030906	0.0011394	0.055605	390	4	-3.2211	0.99969	0.9997	1.0	18824	0	-3.2211
RFC2	4	0.00030985	0.0011404	0.055605	391	4	-3.6478	0.99963	0.99964	1.0	18798	0	-3.6478
RPL3	4	0.00031109	0.0011456	0.055641	392	4	-4.6268	0.99313	0.99318	1.0	18188	0	-4.6268
DHX37	4	0.00031253	0.0011503	0.055641	393	4	-4.3352	0.99969	0.99969	1.0	18823	0	-4.3352
RAN	4	0.00031357	0.0011539	0.055641	394	4	-2.8266	0.99969	0.99969	1.0	18820	0	-2.8266
TCEB1	4	0.00031357	0.0011539	0.055641	395	4	-3.8887	0.99969	0.99969	1.0	18822	0	-3.8887
UBE2Q2L	4	0.00031461	0.0011586	0.055641	396	4	-2.2312	0.99969	0.99969	1.0	18819	0	-2.2312
LOC100507462	4	0.000315	0.0011606	0.055641	397	3	-4.9226	0.36496	0.51784	1.0	9592	1	-4.9226
GRB2	4	0.00031608	0.0011648	0.055641	398	4	-3.0323	0.99968	0.99969	1.0	18818	0	-3.0323
KPNB1	4	0.00031694	0.0011668	0.055641	399	4	-4.3323	0.99968	0.99969	1.0	18817	0	-4.3323
PLK1	4	0.00031713	0.0011674	0.055641	400	4	-3.6896	0.99968	0.99969	1.0	18816	0	-3.6896
WDR73	4	0.00031849	0.0011736	0.055798	401	4	-2.7395	0.99968	0.99969	1.0	18815	0	-2.7395
FNBP4	4	0.00032072	0.0011803	0.055866	402	4	-2.3815	0.99968	0.99969	1.0	18814	0	-2.3815
NUDCD3	4	0.00032185	0.0011865	0.055866	403	4	-2.6223	0.99968	0.99969	1.0	18812	0	-2.6223
GRSF1	4	0.00032291	0.0011881	0.055866	404	4	-4.0158	0.99968	0.99969	1.0	18811	0	-4.0158
NAA20	4	0.00032335	0.0011896	0.055866	405	4	-4.0035	0.99968	0.99969	1.0	18810	0	-4.0035
GNPNAT1	3	0.00032489	0.00095912	0.050637	406	3	-3.3952	0.99968	0.99967	1.0	18809	0	-3.3952
CAPZB	4	0.00033105	0.0012176	0.057027	407	4	-3.4005	0.99967	0.99968	1.0	18807	0	-3.4005
SKIV2L2	4	0.00033238	0.0012233	0.057027	408	4	-3.1592	0.99315	0.99319	1.0	18191	0	-3.1592
VPS25	4	0.00033238	0.0012233	0.057027	409	3	-3.6623	0.52222	0.66175	1.0	12012	1	-3.6623
NAA25	4	0.00033644	0.0012389	0.057592	410	4	-3.3293	0.99966	0.99967	1.0	18806	0	-3.3293
NFS1	4	0.00033752	0.0012414	0.057592	411	4	-3.8033	0.99587	0.9959	1.0	18335	0	-3.8033
NOC4L	4	0.0003432	0.0012632	0.058318	412	4	-3.6372	0.99632	0.99635	1.0	18366	0	-3.6372
GTPBP6	4	0.00034701	0.0012767	0.058798	413	4	-3.5616	0.99965	0.99966	1.0	18805	0	-3.5616
RPL31	4	0.0003486	0.001285	0.058943	414	4	-3.0011	0.99965	0.99966	1.0	18803	0	-3.0011
C12orf45	4	0.00034886	0.001286	0.058943	415	4	-3.3284	0.99965	0.99966	1.0	18802	0	-3.3284
POLE	4	0.00035415	0.0013036	0.059607	416	4	-3.7588	0.99771	0.99772	1.0	18474	0	-3.7588
LSG1	4	0.00035851	0.0013223	0.060172	417	4	-3.4731	0.99964	0.99965	1.0	18800	0	-3.4731
NAPA	4	0.00035853	0.0013223	0.060172	418	4	-3.6336	0.99956	0.99958	1.0	18768	0	-3.6336
PISD	4	0.00036207	0.0013352	0.060401	419	4	-3.7681	0.98778	0.98781	1.0	17983	0	-3.7681
CTPS1	4	0.00036207	0.0013352	0.060401	420	4	-3.8301	0.97848	0.97852	1.0	17719	0	-3.8301
CPSF3	4	0.00036607	0.0013564	0.060477	421	4	-4.089	0.99962	0.99962	1.0	18785	0	-4.089
RPL17-C18orf32	4	0.00036752	0.0013632	0.060477	422	4	-4.0357	0.99963	0.99964	1.0	18799	0	-4.0357
BUB3	4	0.00036933	0.0013678	0.060477	423	4	-4.3156	0.99539	0.99543	1.0	18298	0	-4.3156
AASDHPPT	4	0.00037015	0.0013704	0.060477	424	4	-3.7772	0.99963	0.99964	1.0	18797	0	-3.7772
METTL3	4	0.00037035	0.0013704	0.060477	425	4	-2.9437	0.99963	0.99964	1.0	18796	0	-2.9437
DIS3	4	0.00037166	0.0013741	0.060477	426	3	-3.8796	0.96961	0.96956	1.0	17501	0	-3.8796
MTF1	4	0.00037237	0.0013766	0.060477	427	4	-3.0181	0.99963	0.99963	1.0	18795	0	-3.0181
NDUFA1	4	0.00037362	0.0013803	0.060477	428	4	-3.8691	0.99963	0.99963	1.0	18794	0	-3.8691
SFPQ	4	0.00037509	0.0013829	0.060477	429	4	-3.1522	0.99962	0.99963	1.0	18793	0	-3.1522
RPL30	4	0.00037542	0.0013839	0.060477	430	3	-4.6759	0.39075	0.54249	1.0	10001	1	-4.6759
DTL	4	0.00037565	0.0013847	0.060477	431	4	-3.7813	0.99962	0.99963	1.0	18791	0	-3.7813
PPA1	4	0.00037565	0.0013847	0.060477	432	4	-3.8949	0.99962	0.99963	1.0	18792	0	-3.8949
DERL2	4	0.00037652	0.001387	0.060477	433	4	-3.477	0.99761	0.99761	1.0	18465	0	-3.477
RPS12	4	0.00037656	0.001387	0.060477	434	4	-4.1263	0.99962	0.99963	1.0	18790	0	-4.1263
ARPC2	4	0.00037684	0.001388	0.060477	435	4	-2.0414	0.99962	0.99963	1.0	18789	0	-2.0414
UBA52	4	0.00037747	0.0013891	0.060477	436	4	-4.396	0.99415	0.9942	1.0	18229	0	-4.396
SLC30A9	4	0.00037874	0.0013953	0.060527	437	4	-3.7806	0.99962	0.99963	1.0	18788	0	-3.7806
TRUB2	4	0.00037952	0.0013994	0.060527	438	4	-3.5329	0.99962	0.99963	1.0	18787	0	-3.5329
TANGO6	4	0.00037984	0.0014	0.060527	439	4	-4.5852	0.99529	0.99533	1.0	18289	0	-4.5852
UPF2	4	0.0003827	0.0014067	0.060527	440	3	-3.3005	0.86186	0.86145	1.0	15482	1	-3.3005
PSMD7	4	0.00038317	0.0014077	0.060527	441	3	-3.6151	0.96834	0.96829	1.0	17482	0	-3.6151
ATP2B1	4	0.00038429	0.0014114	0.060527	442	3	-3.2019	0.69814	0.74289	1.0	13359	1	-3.2019
RPL8	4	0.00038477	0.0014124	0.060527	443	4	-4.4061	0.99922	0.99921	1.0	18678	0	-4.4061
CARS	4	0.00038649	0.0014186	0.060657	444	4	-3.9584	0.99961	0.99962	1.0	18784	0	-3.9584
GAS1	4	0.00038944	0.0014297	0.060997	445	1	1.297	0.094708	0.20778	0.929378	4266	2	1.297
ATP5C1	4	0.00039006	0.0014331	0.061005	446	4	-3.6416	0.99918	0.99917	1.0	18669	0	-3.6416
NOP10	4	0.00039459	0.0014492	0.061454	447	4	-4.122	0.99934	0.99935	1.0	18715	0	-4.122
RPL24	4	0.00039621	0.0014533	0.061454	448	4	-4.1798	0.99775	0.99777	1.0	18483	0	-4.1798
PPP6C	4	0.00039621	0.0014533	0.061454	449	4	-4.7095	0.99855	0.99855	1.0	18571	0	-4.7095
POLE2	4	0.00039909	0.0014621	0.06169	450	4	-3.3716	0.9996	0.99961	1.0	18783	0	-3.3716
ATPAF2	4	0.00040159	0.0014714	0.061898	451	4	-2.5492	0.9996	0.99961	1.0	18782	0	-2.5492
COX15	3	0.00040486	0.0011819	0.055866	452	3	-3.9157	0.9996	0.9996	1.0	18781	0	-3.9157
DARS2	4	0.00040639	0.0014942	0.062486	453	4	-4.0414	0.99745	0.99746	1.0	18457	0	-4.0414
IARS	4	0.00040729	0.0014973	0.062486	454	4	-3.5041	0.99959	0.9996	1.0	18780	0	-3.5041
PSMD6	4	0.00040739	0.0014973	0.062486	455	4	-3.5609	0.9981	0.99812	1.0	18520	0	-3.5609
